EPPO_code,Name,Number,Title,Date,URL,Content
1DIANG,Dianthovirus,2023/177,Binomial nomenclature for virus species (continued),2023-08,https://gd.eppo.int/reporting/article-7659,"EPPO Reporting Service no. 08 - 2023
Num. article:
2023/177
Binomial nomenclature for virus species (continued)
For many years, proposals to use binomial names to name virus species have been debated among the virology community. In 2021, the International Committee on Taxonomy of Viruses (ICTV) approved a uniform system of formal virus names which follows the binomial 'genus-species' format with or without Latinized species epithets. For example, the virus species which is causing rose rosette is now called emaravirus rosae. This new rule is being implemented and new names are gradually being proposed by ICTV.
As a user of taxonomy, the EPPO Secretariat has started to implement these changes for virus names (mainly plant viruses) in the EPPO Global Database. In October 2022, the first changes were made for a number of genera (EPPO
RS 2022/207
). In August 2023, changes were made in the EPPO Global Database for species belonging to the following genera:
Genus
EPPO Code
Family
Amalgavirus
1AMALG
Amalgaviridae
Temfrudevirus
1TEMVG
Amesuviridae
Badnavirus
1BADNG
Caulimoviridae
Caulimovirus
1CAULG
Caulimoviridae
Cavemovirus
1CAVVG
Caulimoviridae
Petuvirus
1PETUG
Caulimoviridae
Rosadnavirus
1ROSDG
Caulimoviridae
Ruflodivirus
1RUFVG
Caulimoviridae
Solendovirus
1SOLDG
Caulimoviridae
Soymovirus
1SOYMG
Caulimoviridae
Tungrovirus
1TUNVG
Caulimoviridae
Vaccinivirus
1VACVG
Caulimoviridae
Blunervirus
1BLUVG
Kitaviridae
Higrevirus
1HIGVG
Kitaviridae
Coguvirus
1COGUG
Phenuiviridae
Rubodvirus
1RUBVG
Phenuiviridae
Tenuivirus
1TENVG
Phenuiviridae
Cheravirus
1CHEVG
Secoviridae
Comovirus
1COMOG
Secoviridae
Fabavirus
1FABAG
Secoviridae
Nepovirus
1NEPOG
Secoviridae
Sadwavirus
1SADWG
Secoviridae
Sequivirus
1SEQUG
Secoviridae
Stralarivirus
1STRVG
Secoviridae
Torradovirus
1TORVG
Secoviridae
Waikavirus
1WAIKG
Secoviridae
Alphacarmovirus
1ACAVG
Tombusviridae
Alphanecrovirus
1ANCVG
Tombusviridae
Aureusvirus
1AURVG
Tombusviridae
Avenavirus
1AVEVG
Tombusviridae
Betacarmovirus
1BCAVG
Tombusviridae
Betanecrovirus
1BNCVG
Tombusviridae
Dianthovirus
1DIANG
Tombusviridae
Gallantivirus
1GALVG
Tombusviridae
Gammacarmovirus
1GCAVG
Tombusviridae
Luteovirus
1LUTEG
Tombusviridae
Macanavirus
1MANVG
Tombusviridae
Machlomovirus
1MCHLG
Tombusviridae
Panicovirus
1PANVG
Tombusviridae
Pelarspovirus
1PELVG
Tombusviridae
Tombusvirus
1TOMBG
Tombusviridae
Umbravirus
1UMBRG
Tombusviridae
Zeavirus
1ZEAVG
Tombusviridae
Marafivirus
1MARFG
Tymoviridae
Tymovirus
1TYMOG
Tymoviridae
Sources
ICTV website (last consulted 2023-07).
The master species list:
https://ictv.global/msl
Virus metadata resource:
https://ictv.global/vmr
Useful papers
Kuhn JH 2021) Virus Taxonomy
. Encyclopedia of Virology
, 28–37.
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7157452/pdf/main.pdf
Siddell SG, Walker PJ, Lefkowitz EJ
et al
. (2020) Binomial nomenclature for virus species: a consultation.
Archives of Virology
165
, 519–525.
https://doi.org/10.1007/s00705-019-04477-6
Walker PJ
et al
. (2022) Changes to virus taxonomy and to the International Code of Virus Classification and Nomenclature ratified by the International Committee on Taxonomy of Viruses (2021).
Archives of Virology
166
, 2633–2648.
https://doi.org/10.1007/s00705-021-05156-1
Walker PJ
et al
. (2022) Recent changes to virus taxonomy ratified by the International Committee on Taxonomy of Viruses.
Archives of Virology
167
, 2429–2440.
https://doi.org/10.1007/s00705-022-05516-5"
1ERWIG,Erwinia,2023/057,Recommendations from Euphresco projects,2023-03,https://gd.eppo.int/reporting/article-7539,"EPPO Reporting Service no. 03 - 2023
Num. article:
2023/057
Recommendations from Euphresco projects
The following research project has recently been carried out in the framework of Euphresco (network for phytosanitary research coordination - hosted by EPPO). A report presenting the main objectives and results of this project, as well as recommendations made, can be viewed on the Euphresco website.
Rapid identification of plant-health related bacteria by MALDI-TOF mass spectrometry (MALD-ID)
MALDI-TOF mass spectrometry is a powerful analytical method that can be used to identify molecules and organisms: it is rapid (less than 1 hour), can be high-throughput, cheap and accurate. Correct identification relies on reliable databases of spectra, however, the available databases are commercial (maintained by the companies that produce the mass spectrometers), and they lack spectra for the identification of plant pests. The project (MALD-ID) aimed to produce reference spectra to support the identification of plant pathogenic bacteria (
Clavibacter
spp.,
Curtobacterium
spp.,
Erwinia
spp.,
Pantoea
spp.,
Pectobacterium
spp.,
Pseudomonas
spp.,
Ralstonia
spp. and
Xylophilus
spp.) and to validate their use amongst the project partner laboratories. 117 reference spectra were obtained in the framework of the project activities. The reference spectra proved to be sufficient, when used alongside the commercial databases, to reliably identify bacteria from the eight studied taxa to at least genus level. However, the efficiency of the method to identify strains differs from genus to genus. MALDI-TOF MS is reliable for identification of some bacteria at species level (e.g. species belonging to
Pantoea
,
Ralstonia
and
Xylophilus
), but it is not precise enough to discriminate between closely related species, such those belonging to
Curtobacterium
,
Pectobacterium
and
Pseudomonas
. For these three latter genera, the identification at the is reliable to genus level. In plant health, the relevant taxonomic level for the diagnosis of bacteria is often at the infra-specific level. For example,
Pantoea stewartii
subsp.
stewartii
is a quarantine pest while
Pantoea stewartii
subsp.
indologenes
is not. In these cases, it is essential to discriminate between the subspecies. The project partners recommend that MALDI-TOF mass spectrometry is used as a first step in the diagnostic workflow. By providing identification these bacteria to genus level, MALDI-TOF mass spectrometry can help users choose the most relevant test for the identification of the pathogen at a lower taxonomic level.
Duration of the project
: 2019-02-01 to 2022-03-31.
Authors
: Perrine Portier, Jeroen van der Bilt, Annette Wensing.
Link
:
https://drop.euphresco.net/data/aead15b6-34ac-4fc0-8111-e0b83fd893c3/
Sources
Euphresco (2023-03)."
1FABAG,Fabavirus,2023/177,Binomial nomenclature for virus species (continued),2023-08,https://gd.eppo.int/reporting/article-7659,"EPPO Reporting Service no. 08 - 2023
Num. article:
2023/177
Binomial nomenclature for virus species (continued)
For many years, proposals to use binomial names to name virus species have been debated among the virology community. In 2021, the International Committee on Taxonomy of Viruses (ICTV) approved a uniform system of formal virus names which follows the binomial 'genus-species' format with or without Latinized species epithets. For example, the virus species which is causing rose rosette is now called emaravirus rosae. This new rule is being implemented and new names are gradually being proposed by ICTV.
As a user of taxonomy, the EPPO Secretariat has started to implement these changes for virus names (mainly plant viruses) in the EPPO Global Database. In October 2022, the first changes were made for a number of genera (EPPO
RS 2022/207
). In August 2023, changes were made in the EPPO Global Database for species belonging to the following genera:
Genus
EPPO Code
Family
Amalgavirus
1AMALG
Amalgaviridae
Temfrudevirus
1TEMVG
Amesuviridae
Badnavirus
1BADNG
Caulimoviridae
Caulimovirus
1CAULG
Caulimoviridae
Cavemovirus
1CAVVG
Caulimoviridae
Petuvirus
1PETUG
Caulimoviridae
Rosadnavirus
1ROSDG
Caulimoviridae
Ruflodivirus
1RUFVG
Caulimoviridae
Solendovirus
1SOLDG
Caulimoviridae
Soymovirus
1SOYMG
Caulimoviridae
Tungrovirus
1TUNVG
Caulimoviridae
Vaccinivirus
1VACVG
Caulimoviridae
Blunervirus
1BLUVG
Kitaviridae
Higrevirus
1HIGVG
Kitaviridae
Coguvirus
1COGUG
Phenuiviridae
Rubodvirus
1RUBVG
Phenuiviridae
Tenuivirus
1TENVG
Phenuiviridae
Cheravirus
1CHEVG
Secoviridae
Comovirus
1COMOG
Secoviridae
Fabavirus
1FABAG
Secoviridae
Nepovirus
1NEPOG
Secoviridae
Sadwavirus
1SADWG
Secoviridae
Sequivirus
1SEQUG
Secoviridae
Stralarivirus
1STRVG
Secoviridae
Torradovirus
1TORVG
Secoviridae
Waikavirus
1WAIKG
Secoviridae
Alphacarmovirus
1ACAVG
Tombusviridae
Alphanecrovirus
1ANCVG
Tombusviridae
Aureusvirus
1AURVG
Tombusviridae
Avenavirus
1AVEVG
Tombusviridae
Betacarmovirus
1BCAVG
Tombusviridae
Betanecrovirus
1BNCVG
Tombusviridae
Dianthovirus
1DIANG
Tombusviridae
Gallantivirus
1GALVG
Tombusviridae
Gammacarmovirus
1GCAVG
Tombusviridae
Luteovirus
1LUTEG
Tombusviridae
Macanavirus
1MANVG
Tombusviridae
Machlomovirus
1MCHLG
Tombusviridae
Panicovirus
1PANVG
Tombusviridae
Pelarspovirus
1PELVG
Tombusviridae
Tombusvirus
1TOMBG
Tombusviridae
Umbravirus
1UMBRG
Tombusviridae
Zeavirus
1ZEAVG
Tombusviridae
Marafivirus
1MARFG
Tymoviridae
Tymovirus
1TYMOG
Tymoviridae
Sources
ICTV website (last consulted 2023-07).
The master species list:
https://ictv.global/msl
Virus metadata resource:
https://ictv.global/vmr
Useful papers
Kuhn JH 2021) Virus Taxonomy
. Encyclopedia of Virology
, 28–37.
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7157452/pdf/main.pdf
Siddell SG, Walker PJ, Lefkowitz EJ
et al
. (2020) Binomial nomenclature for virus species: a consultation.
Archives of Virology
165
, 519–525.
https://doi.org/10.1007/s00705-019-04477-6
Walker PJ
et al
. (2022) Changes to virus taxonomy and to the International Code of Virus Classification and Nomenclature ratified by the International Committee on Taxonomy of Viruses (2021).
Archives of Virology
166
, 2633–2648.
https://doi.org/10.1007/s00705-021-05156-1
Walker PJ
et al
. (2022) Recent changes to virus taxonomy ratified by the International Committee on Taxonomy of Viruses.
Archives of Virology
167
, 2429–2440.
https://doi.org/10.1007/s00705-022-05516-5"
1FIJIG,Fijivirus,2024/125,Binomial nomenclature for virus species (continued),2024-06,https://gd.eppo.int/reporting/article-7875,"EPPO Reporting Service no. 06 - 2024
Num. article:
2024/125
Binomial nomenclature for virus species (continued)
For many years, proposals to use binomial names to name virus species have been debated among the virology community. In 2021, the International Committee on Taxonomy of Viruses (ICTV) approved a uniform system of formal virus names which follows the binomial 'genus-species' format with or without Latinized species epithets. For example, the virus species which is causing rose rosette is now called emaravirus rosae. This new rule is being implemented and new names are gradually being proposed by ICTV.
As a user of taxonomy, the EPPO Secretariat has started to implement these changes for virus names (mainly plant viruses) in the EPPO Global Database. In 2022, the first changes were made for a number of genera (EPPO
RS 2022/207
) and continued in 2023 and 2024 (
RS 2023/177
and
RS 2024/031
). In May 2024, ICTV released an updated list, and as a consequence, changes were made in the EPPO Global Database for the virus species belonging to families and genera listed below:
Family
Genus
EPPO Code
Alphaflexiviridae
Allexivirus
1ALLVG
Alphaflexiviridae
Botrexvirus
1BOXVG
Alphaflexiviridae
Lolavirus
1LOLVG
Alphaflexiviridae
Platypuvirus
1PLAVG
Alphaflexiviridae
Potexvirus
1POTXG
Alphaflexiviridae
Sclerodarnavirus
1SCLVG
Benyviridae
Benyvirus
1BENYG
Betaflexiviridae
Capillovirus
1CAPLG
Betaflexiviridae
Carlavirus
1CARLG
Betaflexiviridae
Chordovirus
1CHOVG
Betaflexiviridae
Citrivirus
1CTRIG
Betaflexiviridae
Divavirus
1DIVVG
Betaflexiviridae
Foveavirus
1FOVVG
Betaflexiviridae
Prunevirus
1PRUVG
Betaflexiviridae
Robigovirus
1ROBIG
Betaflexiviridae
Sustrivirus
1SUSVG
Betaflexiviridae
Tepovirus
1TEPOG
Betaflexiviridae
Trichovirus
1TRCVG
Betaflexiviridae
Vitivirus
1VITVG
Betaflexiviridae
Vitivirus
1VITVG
Betaflexiviridae
Wamavirus
1WAMVG
Bromoviridae
Alfamovirus
1ALFAG
Bromoviridae
Anulavirus
1ANUVG
Bromoviridae
Bromovirus
1BROMG
Bromoviridae
Cucumovirus
1CUCMG
Bromoviridae
Ilarvirus
1ILARG
Bromoviridae
Oleavirus
1OLEVG
Closteroviridae
Ampelovirus
1AMPVG
Closteroviridae
Bluvavirus
1BLVVG
Closteroviridae
Closterovirus
1CLOTG
Closteroviridae
Crinivirus
1CRIVG
Closteroviridae
Menthavirus
1MENVG
Closteroviridae
Olivavirus
1OLVVG
Closteroviridae
Velarivirus
1VELVG
Deltaflexiviridae
Deltaflexivirus
1DFLXG
Endornaviridae
Alphaendornavirus
1AEDVG
Endornaviridae
Betaendornavirus
1BEDVG
Gammaflexiviridae
Mycoflexivirus
1MYFXG
Geminiviridae
Becurtovirus
1BECVG
Geminiviridae
Begomovirus
1BEGOG
Geminiviridae
Capulavirus
1CAPVG
Geminiviridae
Citlodavirus
1CITVG
Geminiviridae
Curtovirus
1CUTVG
Geminiviridae
Eragrovirus
1ERAVG
Geminiviridae
Grablovirus
1GRAVG
Geminiviridae
Maldovirus
1MALVG
Geminiviridae
Mastrevirus
1MASVG
Geminiviridae
Topocuvirus
1TOPVG
Geminiviridae
Turncurtovirus
1TURVG
Nanoviridae
Babuvirus
1BABUG
Nanoviridae
Nanovirus
1NANOG
Potyviridae
Bevemovirus
1BEVVG
Potyviridae
Bevemovirus
1BEVVG
Potyviridae
Brambyvirus
1BRBVG
Potyviridae
Bymovirus
1BYMOG
Potyviridae
Ipomovirus
1IPOMG
Potyviridae
Macluravirus
1MCLUG
Potyviridae
Poacevirus
1POAVG
Potyviridae
Potyvirus
1POTYG
Potyviridae
Roymovirus
1ROYVG
Potyviridae
Rymovirus
1RYMOG
Potyviridae
Tritimovirus
1TRTVG
Reoviridae
Fijivirus
1FIJIG
Reoviridae
Oryzavirus
1ORYVG
Reoviridae
Phytoreovirus
1PREOG
Virgaviridae
Furovirus
1FUROG
Virgaviridae
Goravirus
1GORVG
Virgaviridae
Hordeivirus
1HORDG
Virgaviridae
Pecluvirus
1PECLG
Virgaviridae
Pomovirus
1POMVG
Virgaviridae
Tobamovirus
1TOBAG
Virgaviridae
Tobravirus
1TOBRG
Sources
EPPO Secretariat (2024-06)."
1FUROG,Furovirus,2024/125,Binomial nomenclature for virus species (continued),2024-06,https://gd.eppo.int/reporting/article-7875,"EPPO Reporting Service no. 06 - 2024
Num. article:
2024/125
Binomial nomenclature for virus species (continued)
For many years, proposals to use binomial names to name virus species have been debated among the virology community. In 2021, the International Committee on Taxonomy of Viruses (ICTV) approved a uniform system of formal virus names which follows the binomial 'genus-species' format with or without Latinized species epithets. For example, the virus species which is causing rose rosette is now called emaravirus rosae. This new rule is being implemented and new names are gradually being proposed by ICTV.
As a user of taxonomy, the EPPO Secretariat has started to implement these changes for virus names (mainly plant viruses) in the EPPO Global Database. In 2022, the first changes were made for a number of genera (EPPO
RS 2022/207
) and continued in 2023 and 2024 (
RS 2023/177
and
RS 2024/031
). In May 2024, ICTV released an updated list, and as a consequence, changes were made in the EPPO Global Database for the virus species belonging to families and genera listed below:
Family
Genus
EPPO Code
Alphaflexiviridae
Allexivirus
1ALLVG
Alphaflexiviridae
Botrexvirus
1BOXVG
Alphaflexiviridae
Lolavirus
1LOLVG
Alphaflexiviridae
Platypuvirus
1PLAVG
Alphaflexiviridae
Potexvirus
1POTXG
Alphaflexiviridae
Sclerodarnavirus
1SCLVG
Benyviridae
Benyvirus
1BENYG
Betaflexiviridae
Capillovirus
1CAPLG
Betaflexiviridae
Carlavirus
1CARLG
Betaflexiviridae
Chordovirus
1CHOVG
Betaflexiviridae
Citrivirus
1CTRIG
Betaflexiviridae
Divavirus
1DIVVG
Betaflexiviridae
Foveavirus
1FOVVG
Betaflexiviridae
Prunevirus
1PRUVG
Betaflexiviridae
Robigovirus
1ROBIG
Betaflexiviridae
Sustrivirus
1SUSVG
Betaflexiviridae
Tepovirus
1TEPOG
Betaflexiviridae
Trichovirus
1TRCVG
Betaflexiviridae
Vitivirus
1VITVG
Betaflexiviridae
Vitivirus
1VITVG
Betaflexiviridae
Wamavirus
1WAMVG
Bromoviridae
Alfamovirus
1ALFAG
Bromoviridae
Anulavirus
1ANUVG
Bromoviridae
Bromovirus
1BROMG
Bromoviridae
Cucumovirus
1CUCMG
Bromoviridae
Ilarvirus
1ILARG
Bromoviridae
Oleavirus
1OLEVG
Closteroviridae
Ampelovirus
1AMPVG
Closteroviridae
Bluvavirus
1BLVVG
Closteroviridae
Closterovirus
1CLOTG
Closteroviridae
Crinivirus
1CRIVG
Closteroviridae
Menthavirus
1MENVG
Closteroviridae
Olivavirus
1OLVVG
Closteroviridae
Velarivirus
1VELVG
Deltaflexiviridae
Deltaflexivirus
1DFLXG
Endornaviridae
Alphaendornavirus
1AEDVG
Endornaviridae
Betaendornavirus
1BEDVG
Gammaflexiviridae
Mycoflexivirus
1MYFXG
Geminiviridae
Becurtovirus
1BECVG
Geminiviridae
Begomovirus
1BEGOG
Geminiviridae
Capulavirus
1CAPVG
Geminiviridae
Citlodavirus
1CITVG
Geminiviridae
Curtovirus
1CUTVG
Geminiviridae
Eragrovirus
1ERAVG
Geminiviridae
Grablovirus
1GRAVG
Geminiviridae
Maldovirus
1MALVG
Geminiviridae
Mastrevirus
1MASVG
Geminiviridae
Topocuvirus
1TOPVG
Geminiviridae
Turncurtovirus
1TURVG
Nanoviridae
Babuvirus
1BABUG
Nanoviridae
Nanovirus
1NANOG
Potyviridae
Bevemovirus
1BEVVG
Potyviridae
Bevemovirus
1BEVVG
Potyviridae
Brambyvirus
1BRBVG
Potyviridae
Bymovirus
1BYMOG
Potyviridae
Ipomovirus
1IPOMG
Potyviridae
Macluravirus
1MCLUG
Potyviridae
Poacevirus
1POAVG
Potyviridae
Potyvirus
1POTYG
Potyviridae
Roymovirus
1ROYVG
Potyviridae
Rymovirus
1RYMOG
Potyviridae
Tritimovirus
1TRTVG
Reoviridae
Fijivirus
1FIJIG
Reoviridae
Oryzavirus
1ORYVG
Reoviridae
Phytoreovirus
1PREOG
Virgaviridae
Furovirus
1FUROG
Virgaviridae
Goravirus
1GORVG
Virgaviridae
Hordeivirus
1HORDG
Virgaviridae
Pecluvirus
1PECLG
Virgaviridae
Pomovirus
1POMVG
Virgaviridae
Tobamovirus
1TOBAG
Virgaviridae
Tobravirus
1TOBRG
Sources
EPPO Secretariat (2024-06)."
1FUSAG,Fusarium,2022/022,Fusarium taxonomy: a hot debate,2022-01,https://gd.eppo.int/reporting/article-7252,"EPPO Reporting Service no. 01 - 2022
Num. article:
2022/022
Fusarium taxonomy: a hot debate
Fusarium
is fungal genus which includes many species that are important plant pathogens but whose delimitation has been subject to much debate among mycologists.
Fusarium
or not
Fusarium
?
Within the context of the application of the new ‘One fungus One name’ rules, the question of conserving the anamorph name
Fusarium
over teleomorph names was discussed. In 2013 and in a letter to the editor of the journal
Phytopathology
, a large number of
Fusarium
specialists (Geiser
et al
., 2013) supported the view that the name
Fusarium
should be kept and that teleomorph names should be abandoned.
However, while reviewing the family Nectriaceae, it was proposed in 2015 to split
Fusarium
into 7 genera:
Albonectria
,
Bisifusarium, Cyanonectria, Fusarium
(species belonging to the
Gibberella
clade),
Geejayessia, Neocosmospora
(including the agriculturally important
Fusarium solani
species complex),
Rectifusarium
(Lombard
et al
., 2015)
.
These changes were reflected in taxonomic databases (e.g. MycoBank).
In 2021, 166 scientists from 30 countries signed another letter to the editor of the journal Phytopathology (Geiser
et al
., 2021) to voice their disagreement with this change. They considered that: ‘although the generic concepts proposed by Lombard
et al
. (2015) are monophyletic and nomenclaturally valid, they fail on the practicality criterion because they exclude species with a longstanding place in genus
Fusarium
’. In addition, they queried a number of scientific results used to substantiate the subdivision of
Fusarium.
This opinion is contested by 127 scientists from 43 countries in Crous
et al
. (2021), arguing that: ‘the generic treatment of
Fusarium
by Geiser
et al
. (2013, 2021), produced an ill-delimited genus without clear synapomorphies, as fusarium-like macroconidia are strongly polyphyletic within Nectriaceae and also occur outside their very broadly circumscribed
Fusarium
concept. We argue that a narrower concept of genera with a clear, unique combination of features is needed for the majority of fusarioid species.’.
Neocosmospora
and other genera were also supported in a list produced by the International Subcommission for the Taxonomy of Phytopathogenic Fungi.
Case of Panama disease of banana
In 2019, it was proposed to consider
Fusarium oxysporum
f. sp.
cubense
Tropical race 4 (Foc TR4) as a distinct species called
Fusarium odoratissimum
(Maryani
et al
., 2019). However, this proposal has been questioned by Torres-Bedoya
et al
. (2021) who considered that this change was premature and not sufficiently substantiated. In addition, it was noted that
F. odoratissimum
is not a synonym of Foc TR4 as at least one isolate does not belong to
Fusarium oxysporum
f. sp
. cubense
(but to another forma specialis).
EPPO Secretariat note
In 2019, Summerell stated that ‘it is critically important that
Fusarium
has a stable taxonomy with well-defined generic and species concepts that allow practitioners diagnosing diseases, identifying these fungi, and developing management strategies the confidence to make decisions about the identity of the species they are interested’. As expressed by Crous
et al
. (2021): ‘… all scientists working with
Fusarium
desire a stable taxonomic system, and all agree that taxonomic changes should be made with the aim of promoting stability’.
While recognizing the difficulties in delimiting taxon boundaries, being a user of taxonomy in all its Standards, documents and databases, the EPPO Secretariat would exceptionally take this opportunity to make a plea for a more stable and robust taxonomy that is essential to ensure correct communication and avoid confusion. This remark applies not only to
Fusarium
but to many other taxa that are of importance in plant health.
For example and in relation to the management of EPPO Codes and their associated scientific names in the EPPO Global Database, the EPPO Secretariat would like to emphasize that it thrives to: 1) assign a unique code to each taxon; 2) associate relevant scientific names to this unique code and select the preferred scientific name based on available taxonomic sources; and 3) when the preferred name is modified, make the necessary changes to the EPPO Global Database. For the moment, the proposal to transfer some
Fusarium
species to
Neocosmospora
and other genera has been followed in the EPPO Global Database. These species still have their
Fusarium
names as synonyms and have necessarily kept the same EPPO Code. The preferred names of individual species will be adjusted when the controversy is resolved.
Sources
Crous
et al.
(2021)
Fusarium
: more than a node or a foot-shaped basal cell.
Studies in Mycology
98,
100116, 184 pp.
Geiser DM
et al
. (2013) Letter to the Editor. One Fungus, One Name: defining the genus
Fusarium
in a scientifically robust way that preserves longstanding use.
Phytopathology
103
(5), 400-408.
Geiser DM
et al
. (2021) Letter to the Editor. Phylogenomic analysis of a 55.1-kb 19-gene dataset resolves a monophyletic
Fusarium
that includes the
Fusarium solani
species complex.
Phytopathology
111
(7), 1064-1079.
https://doi.org/10.1094/PHYTO-08-20-0330-LE
International Subcommission for the Taxonomy of Phytopathogenic Fungi.
List of plant pathogenic fungi 18 January 2021
. Available at
https://www.fungaltaxonomy.org/subcommissions
Lombard L, van der Merwe NA, Groenewald JZ, Crous PW (2015) Generic concepts in Nectriaceae.
Studies in Mycology
80
, 1989-245.
https://doi.org/10.1016/j.simyco.2014.12.002
Maryani N, Lombard L, Poerba YS, Subandiyah S, Crous PW, Kema GHJ (2019) Phylogeny and genetic diversity of the banana Fusarium wilt pathogen
Fusarium oxysporum
f. sp.
cubense
in the Indonesian centre of origin.
Studies in Mycology
92
, 155-194.
https://doi.org/10.1016/j.simyco.2018.06.003
Summerell BA (2019) Resolving
Fusarium
: current status of the genus.
Annual Reviews
57
, 15.1-15.17.
Torres Bedoya E, Bebber D, Studholme DJ (2021) Taxonomic revision of the banana Fusarium wilt TR4 pathogen is premature.
Phytopathology
111
(12), 2141-2145.
https://doi.org/10.1094/PHYTO-03-21-0089-LE"
1HETEG,Heterobasidion,2021/089,Studies on the diversity and phylogeny of Heterobasidion species,2021-04,https://gd.eppo.int/reporting/article-7028,"EPPO Reporting Service no. 04 - 2021
Num. article:
2021/089
Studies on the diversity and phylogeny of Heterobasidion species
The genus
Heterobasidion
include several species that are aggressive pathogens of managed coniferous forests in Europe (
H. abietinum, H. annosum sensu stricto, H. parviporum
) and North America (
H. irregulare
(EPPO A2 List) and
H. occidentale
). In addition, other species have been described in Asia
(
H. amyloideopsis, H. amyloideum, H. australe, H. ecrustosum, H. insulare, H. linzhiense, H. orientale, H. tibeticum
) and in Australia
(H. araucariae
). Based on mating studies, it is now considered that both
H. annosum
and
H. insulare
are species complexes.
Phylogenetic studies have been carried out on a set of
Heterobasidion
samples from Asia, Europe, North America, and Oceania. During these studies, the following three new
Heterobasidion
species from East Asia (China) have been described:
Heterobasidion armandii
sp. nov. (found on a
Pinus armandii
stump in Yunnan);
Heterobasidion subinsulare
sp. nov. (found on a
Pinus
sp. stump in Yunnan);
Heterobasidion subparviporum
sp. nov. (found on a fallen trunk of
Larix
sp. in Hebei; as well as on a fallen trunk of
Picea
sp and a living tree of
Abies
sp. in Jilin, and on a stump of
Picea
sp. in Xizang (Tibet)).
A fourth species,
Heterobasidion
sp. found in California (US) on
Pinus ponderosa
is probably another distinct species but it could not be further studied.
The present phylogenetic studies also concluded that
Heterobasidion
consists of three lineages:
lineage associated to pines, firs and spruces (
H. amyloideopsis, H. amyloideum, H. araucariae, H. armandii, H. australe, H. insulare, H. linzhiense, H. orientale, H. subinsulare,
and
H. tibeticum
);
lineage mainly associated to pines (
H. annosum s.s., H.
sp. and
H. irregulare
);
lineage associated to firs and spruces (
H. abietinum, H. occidentale, H. parviporum,
and
H. subparviporum
).
The authors noted that as most Asian species (8 out of 10) have been found in the Himalayas this could confirm the hypothesis of an Asian origin for
Heterobasidion
. Considering the pathogenicity of European and North American species and the fact that Asian taxa are saprotrophs, they suggested that Asian countries should consider the European and North American species as quarantine fungi. Parallelly, they propose that European countries should consider the American
H. occidentale
and
H. irregulare
as quarantine fungi, while North America should treat
H. abietinum, H. annosum s.s.,
and
H. parviporum
as quarantine fungi.
Sources
Yuan Y, Chen J-J, Korhonen K, Martin F, Dai Y-C (2021) An updated global species diversity and phylogeny in the forest pathogenic genus
Heterobasidion
(Basidiomycota, Russulales).
Frontiers in Microbiology
11
, 596393.
https://doi.org/10.3389/fmicb.2020.596393"
